doi	date	title	github
10.1186/s12859-022-04615-z	2021-11-07	abc4pwm: affinity based clustering for position weight matrices in applications of DNA sequence analysis	
10.1186/s12859-023-05517-4	2021-11-04	PerFSeeB: designing long high-weight single spaced seeds for full sensitivity alignment with a given number of mismatches	vtman/perfseeb
10.1186/s12859-022-04562-9	2021-11-02	Effective identification of varieties by nucleotide polymorphisms and its application for essentially derived variety identification in rice	
10.1186/s12859-022-04703-0	2021-11-01	scSemiAE: a deep model with semi-supervised learning for single-cell transcriptomics	plusoned/scsemiae
10.1186/s12859-022-04711-0	2021-11-01	Parallel multi-swarm cooperative particle swarm optimization for proteinligand docking and virtual screening	
10.1186/s12859-022-04762-3	2021-10-31	Sfcnn: a novel scoring function based on 3D convolutional neural network for accurate and stable proteinligand affinity prediction	bioinfocqupt/sfcnn
10.1186/s12859-022-04650-w	2021-10-29	Novel drug-target interactions via link prediction and network embedding	elmira-amiri/dt2vec
10.1186/s12859-022-04646-6	2021-10-29	TBGA: a large-scale Gene-Disease Association dataset for Biomedical Relation Extraction	
10.1186/s12859-022-04634-w	2021-10-29	Evaluation of tree-based statistical learning methods for constructing genetic risk scores	
10.1186/s12859-022-04740-9	2021-10-27	Fitting Gaussian mixture models on incomplete data	
10.1186/s12859-022-04579-0	2021-10-26	DeepWalk based method to predict lncRNA-miRNA associations via lncRNA-miRNA-disease-protein-drug graph	
10.1186/s12859-022-04907-4	2021-10-26	Pattern matching for high precision detection of LINE-1s in human genomes	juan-lopez/l1pd
10.1186/s12859-022-04809-5	2021-10-26	getSequenceInfo: a suite of tools allowing to get genome sequence information from public repositories	karubiotools/getsequenceinfo
10.1186/s12859-022-04618-w	2021-10-26	Interpretable prediction of necrotizing enterocolitis from machine learning analysis of premature infant stool microbiota	necdreamteam/nec
10.1186/s12859-022-04972-9	2021-10-25	Comparative transcriptomics analysis pipeline for the meta-analysis of phylogenetically divergent datasets (CoRMAP	rubysheng/cormap
10.1186/s12859-022-04768-x	2021-10-25	Using BERT to identify drug-target interactions from whole PubMed	
10.1186/s12859-022-04791-y	2021-10-22	Normalization of gene expression data revisited: the three viewpoints of the transcriptome in human skeletal muscle undergoing load-induced hypertrophy and why they matter	
10.1186/s12859-022-04602-4	2021-10-20	Examination of blood samples using deep learning and mobile microscopy	
10.1186/s12859-022-04614-0	2021-10-19	TADreg: a versatile regression framework for TAD identification, differential analysis and rearranged 3D genome prediction	raphaelmourad/tadreg
10.1186/s12859-022-04792-x	2021-10-18	A virustarget host proteins recognition method based on integrated complexes data and seed extension	littlebird120/diseasegenepredicition
10.1186/s12859-022-04693-z	2021-10-18	Evaluation of statistical approaches for association testing in noisy drug screening data	bhklab/wci_manuscript
10.1186/s12859-022-04865-x	2021-10-15	SEMplMe: a tool for integrating DNA methylation effects in transcription factor binding affinity predictions	boyle-lab/semplme
10.1186/s12859-022-04728-5	2021-10-11	Simultant: simultaneous curve fitting of functions and differential equations using analytical gradient calculations	juliusbierk/simultant
10.1186/s12859-022-04566-5	2021-10-04	Polygenic risk prediction based on singular value decomposition with applications to alcohol use disorder	jjyang2019/svd_projection
10.1186/s12859-022-04590-5	2021-10-04	DrugShot: querying biomedical search terms to retrieve prioritized lists of small molecules	maayanlab/drugshot
10.1186/s12859-022-04611-3	2021-10-02	A learning-based method to predict LncRNA-disease associations by combining CNN and ELM	
10.1186/s12859-022-04685-z	2021-09-30	Variance of allele balance calculated from low coverage sequencing data infers departure from a diploid state	
10.1186/s12859-022-04605-1	2021-09-30	csdR, an R package for differential co-expression analysis	
10.1186/s12859-022-04727-6	2021-09-29	PDAUG: a Galaxy based toolset for peptide library analysis, visualization, and machine learning modeling	jaidevjoshi83/pdaug
10.1186/s12859-022-04638-6	2021-09-28	Statistical inference for a quasi birthdeath model of RNA transcription	
10.1186/s12859-022-04748-1	2021-09-27	HIMA2: high-dimensional mediation analysis and its application in epigenome-wide DNA methylation data	joyfulstones/hima2
10.1186/s12859-022-04718-7	2021-09-26	NGS data vectorization, clustering, and finding key codons in SARS-CoV-2 variations	
10.1186/s12859-023-05178-3	2021-09-26	Normalized L3-based link prediction in proteinprotein interaction networks	andy897221/bmc_ppi_l3n
10.1186/s12859-022-04732-9	2021-09-23	Gene co-expression network based on part mutual information for gene-to-gene relationship and gene-cancer correlation analysis	
10.1186/s12859-022-04593-2	2021-09-22	CROPSR: an automated platform for complex genome-wide CRISPR gRNA design and validation	cabbi-bio/cropsr
10.1186/s12859-022-04656-4	2021-09-19	Fast and robust imputation for miRNA expression data using constrained least squares	
10.1186/s12859-022-04746-3	2021-09-18	Comparing neural models for nested and overlapping biomedical event detection	
10.1186/s12859-023-05568-7	2021-09-17	Machine learning-based donor permission extraction from informed consent documents	
10.1186/s12859-022-04617-x	2021-09-17	CNVind: an open source cloud-based pipeline for rare CNVs detection in whole exome sequencing data based on the depth of coverage	wkusmirek/cnvind
10.1186/s12859-022-04702-1	2021-09-14	A deep learning approach for orphan gene identification in moso bamboo (Phyllostachys edulis) based on the CNN+Transformer model	xuan2333/cnn+transformer
10.1186/s12859-022-04577-2	2021-09-14	Intelligent fluorescence image analysis of giant unilamellar vesicles using convolutional neural network	lipidprotein/guvanalysis
10.1186/s12859-022-04696-w	2021-09-14	RSNET: inferring gene regulatory networks by a redundancy silencing and network enhancement technique	zhanglab-wbgcas/rsnet
10.1186/s12859-022-04623-z	2021-09-13	Lightweight ProteinUnet2 network for protein secondary structure prediction: a step towards proper evaluation	
10.1186/s12859-022-04628-8	2021-09-11	A-Prot: protein structure modeling using MSA transformer	arontier/a_prot_paper
10.1186/s12859-022-04916-3	2021-09-10	CMIC: predicting DNA methylation inheritance of CpG islands with embedding vectors of variable-length k-mers	maruyama-lab-design/cmic
10.1186/s12859-022-04707-w	2021-09-10	CFVisual: an interactive desktop platform for drawing gene structure and protein architecture	
10.1186/s12859-022-04649-3	2021-09-09	LPMX: a pure rootless composable container system	
10.1186/s12859-022-04661-7	2021-09-08	Algorithm for DNA sequence assembly by quantum annealing	
10.1186/s12859-022-04777-w	2021-09-08	Predicting the pathogenicity of bacterial genomes using widely spread protein families	shakedna1/wspc_rep
10.1186/s12859-022-04589-y	2021-09-06	HiCmapTools: a tool to access HiC contact maps	
10.1186/s12859-022-04635-9	2021-09-04	A population-level statistic for assessing Mendelian behavior of genotyping-by-sequencing data from highly duplicated genomes	lvclark/paralog_id
10.1186/s12859-022-04737-4	2021-09-03	Efficient automatic 3D segmentation of cell nuclei for high-content screening	
10.1186/s12859-022-04629-7	2021-09-03	GEMmaker: process massive RNA-seq datasets on heterogeneous computational infrastructure	systemsgenetics/gemmaker
10.1186/s12859-021-04366-3	2021-09-01	Drugtarget interaction prediction via multiple classification strategies	
10.1186/s12859-022-04575-4	2021-08-26	CBMOS: a GPU-enabled Python framework for the numerical study of center-based models	somathias/cbmos
10.1186/s12859-021-04546-1	2021-08-26	LuxRep: a technical replicate-aware method for bisulfite sequencing data analysis	tare/luxglm
10.1186/s12859-022-04692-0	2021-08-26	CircMiMi: a stand-alone software for constructing circular RNA-microRNA-mRNA interactions across species	treeslab/circmimi
10.1186/s12859-022-04671-5	2021-08-25	Mass recalibration for desorption electrospray ionization mass spectrometry imaging using endogenous reference ions	paoloinglese/desi_msi_recal
10.1186/s12859-022-04639-5	2021-08-24	ALGAEFUN with MARACAS, microALGAE FUNctional enrichment tool for MicroAlgae RnA-seq and Chip-seq AnalysiS	fran-romero-campero/algaefun
10.1186/s12859-022-04896-4	2021-08-24	Evaluation of vicinity-based hidden Markov models for genotype imputation	harmancilab/lohammer
10.1186/s12859-022-04620-2	2021-08-23	BarWare: efficient software tools for barcoded single-cell genomics	alleninstitute/barware-pipeline
10.1186/s12859-022-04959-6	2021-08-22	SVAT: Secure outsourcing of variant annotation and genotype aggregation	harmancilab/svat
10.1186/s12859-022-04597-y	2021-08-21	Using amino acids co-occurrence matrices and explainability model to investigate patterns in dengue virus proteins	
10.1186/s12859-022-04691-1	2021-08-20	tReasure: R-based GUI package analyzing tRNA expression profiles from small RNA sequencing data	
10.1186/s12859-021-04556-z	2021-08-20	ChromoMap: an R package for interactive visualization of multi-omics data and annotation of chromosomes	
10.1186/s12859-022-04778-9	2021-08-17	Benchmarking imputation methods for network inference using a novel method of synthetic scRNA-seq data generation	msturroc/biomodelling_benchmark
10.1186/s12859-022-04569-2	2021-08-15	A deep learning approach to predict inter-omics interactions in multi-layer networks	
10.1186/s12859-022-04899-1	2021-08-15	DMRscaler: a scale-aware method to identify regions of differential DNA methylation spanning basepair to multi-megabase features	leroybondhus/dmrscaler_simulation
10.1186/s12859-022-04631-z	2021-08-12	LANDMark: an ensemble approach to the supervised selection of biomarkers in high-throughput sequencing data	
10.1186/s12859-021-04545-2	2021-08-10	ECCsplorer: a pipeline to detect extrachromosomal circular DNA (eccDNA) from next-generation sequencing data	crimbubble/eccsplorer;
10.1186/s12859-022-04738-3	2021-08-10	Toward a more accurate 3D atlas of C. elegans neurons	bluevex/elegans-atlas
10.1186/s12859-021-04333-y	2021-08-10	A truncated nuclear norm and graph-Laplacian regularized low-rank representation method for tumor clustering and gene selection	
10.1186/s12859-022-04599-w	2021-08-08	Prediction of liquidliquid phase separating proteins using machine learning	pkumdl/pspredictor
10.1186/s12859-023-05419-5	2021-08-05	RepBox: a toolbox for the identification of repetitive elements	shelvasha/repbox
10.1186/s12859-021-04331-0	2021-08-05	Using entropy-driven amplifier circuit response to build nonlinear model under the influence of Lvy jump	
10.1186/s12859-022-04559-4	2021-08-05	Topology preserving stratification of tissue neoplasticity using Deep Neural Maps and microRNA signatures	
10.1186/s12859-022-04598-x	2021-08-04	Efficient link prediction in the proteinprotein interaction network using topological information in a generative adversarial network machine learning model	semmelweis-pharmacology/ppi_pred
10.1186/s12859-022-04811-x	2021-08-03	Identification of all-against-all proteinprotein interactions based on deep hash learning	labsalin/dppi
10.1186/s12859-022-04665-3	2021-08-03	LPInsider: a webserver for lncRNAprotein interaction extraction from the literature	qiufengdiewu/lpinsider
10.1186/s12859-021-04528-3	2021-08-02	scDIOR: single cell RNA-seq data IO software	
10.1186/s12859-022-04574-5	2021-07-30	scAnnotatR: framework to accurately classify cell types in single-cell RNA-sequencing data	grisslab/scannotatr
10.1186/s12859-021-04544-3	2021-07-30	MGcount: a total RNA-seq quantification tool to address multi-mapping and multi-overlapping alignments ambiguity in non-coding transcripts	hitaandrea/mgcount
10.1186/s12859-022-04648-4	2021-07-24	RGMQL: scalable and interoperable computing of heterogeneous omics big data and metadata in R/Bioconductor	deib-geco/rgmql
